ROI,ID,subROI,ROI_x1,ROI_y1,ROI_x2,ROI_y2,Angle,Mu,Amplitude,Sigma,Bias,R^2,image path
0,67,3,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,209.22068322722015,90.67340149050733,17.444267174795826,57.898630903298,0.9928535777938257,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-112138.png
0,67,4,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,205.27624532023927,99.42965256907813,18.14679861180249,56.38597019650382,0.9952236011723474,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-112138.png
0,67,5,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,202.31533115513182,105.99608094922036,17.76035369619583,57.99949049960971,0.9949357633131506,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-112138.png
0,67,6,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,198.67259240847764,97.63068486266539,19.278562206266134,58.373349337173316,0.9971366957018616,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-112138.png
0,67,7,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,197.2488702088434,108.5175120278585,19.05683790866037,57.41534552933324,0.9960597413914913,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-112138.png
0,67,8,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,194.61304016210642,104.4827023711216,19.313757587119497,57.318942295444984,0.9942427627213043,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-112138.png
0,67,9,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,190.37587923085493,156.2860687176885,19.184281874040582,57.17067352041835,0.9955961871306953,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-112138.png
0,68,0,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,210.0446198305925,46.99214301777885,18.212769946885206,59.47740052015371,0.9903990121264203,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-113149.png
0,68,1,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,197.16236767072866,89.03281213447701,11.71555536562957,60.619815202000574,0.9930569812635792,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-113149.png
0,68,2,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,210.73685038331396,51.82833770959156,24.503252704490563,59.02283053657886,0.9883625919976262,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-113149.png
0,68,3,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,209.987306422824,94.35872438483413,17.336645259837653,59.75285498333346,0.9929195451138,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-113149.png
0,68,4,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,206.11075072460395,98.6802822826786,17.9331344146845,58.92263551977446,0.9952814903338735,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-113149.png
0,68,5,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,203.87352595340556,118.60207450482976,17.30884594277364,60.02906230369865,0.9952967203859299,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-113149.png
0,68,6,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,199.31598707531182,102.91869477756224,19.282859719520424,60.30481563824797,0.996875125600404,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-113149.png
0,68,7,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,197.9825679675993,109.65665607258266,18.94537719367034,59.747737853921805,0.9959169747690351,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-113149.png
0,68,8,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,196.19691496980218,117.45320881871905,18.63197883281052,59.22320336580874,0.9949918196098466,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-113149.png
0,68,9,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,191.0107904484013,157.29385807190297,19.509454205827424,58.749725267284354,0.9951535532375628,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-113149.png
0,69,0,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,211.07903493712521,50.8326244652046,17.528354871788643,61.00270736573796,0.9908910907150834,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-114159.png
0,69,1,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,196.8528065944164,86.35115932227917,11.681869661115869,62.29094600338097,0.9929789495966632,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-114159.png
0,69,2,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,212.19785203726454,55.58614637489397,23.385416806066434,60.21989752465687,0.9885585242631559,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-114159.png
0,69,3,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,210.26331527160656,103.7592283111953,17.0641366856328,61.0156659533602,0.9931798880355418,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-114159.png
0,69,4,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,206.47687905687522,96.9278891871454,18.2010154821429,60.438005177335995,0.9947171174874594,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-114159.png
0,69,5,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,204.52527664999357,117.81549381773313,17.458734670895264,61.606871096773276,0.9955112147795665,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-114159.png
0,69,6,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,200.16934760011014,112.68426661638554,19.06145699103386,61.14138117420024,0.9968611593630058,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-114159.png
0,69,7,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,198.3673280752432,108.99336252960298,19.199553189136836,60.698807656519676,0.9954810520662937,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-114159.png
0,69,8,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,197.0573054826948,119.3075271106142,18.70464011746634,60.618029884055154,0.9947658281480795,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-114159.png
0,69,9,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,191.31830331385075,164.41837976013355,19.761742468154466,60.02166469078563,0.9955896866783851,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-114159.png
0,70,0,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,212.42268687134776,55.259940086028166,16.588960932790485,62.318288590216085,0.9908996801076297,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-115210.png
0,70,1,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,196.71282482323753,85.0742410005264,11.784290576306958,63.61864896459017,0.9929069767581905,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-115210.png
0,70,2,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,212.32177007782454,55.49409304829774,23.295631181282427,61.44404494351165,0.9889900662687006,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-115210.png
0,70,3,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,210.39625923959025,109.74061253058308,16.932428634293277,62.07479938146561,0.9936403193284334,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-115210.png
0,70,4,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,206.5639266766742,100.50993024410697,18.026727728545236,61.26102599625375,0.994917667420603,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-115210.png
0,70,5,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,204.63332970801662,114.72685229397115,17.748290981273517,62.423166988649726,0.9950912400486804,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-115210.png
0,70,6,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,200.6870548822092,118.0174453737663,18.725738106927203,62.42146973346387,0.9972926254330275,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-115210.png
0,70,7,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,198.69076244837638,111.88846513279736,19.158727504786032,61.7410351577381,0.9954086857717328,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-115210.png
0,70,8,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,197.17026974419952,118.10345855026064,19.01796218445573,61.14422307782437,0.9945792016069422,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-115210.png
0,70,9,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,191.6320470401041,167.41479383659524,19.94183778808967,60.87166805347481,0.9955607193235705,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-115210.png
0,71,0,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,211.41384344582593,54.420361133002494,17.349136528106765,61.272841415126855,0.9905298256115102,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-120220.png
0,71,1,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,196.70011701523646,85.05898707058523,11.606114544204132,62.8710273333046,0.992864527598005,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-120220.png
0,71,2,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,212.49204936736533,55.477698598483904,23.23329447070353,60.2421314842955,0.989182553243915,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-120220.png
0,71,3,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,210.50612595613723,110.613627135236,16.871906847371655,60.87847393129344,0.9931003175805154,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-120220.png
0,71,4,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,206.36400771013928,100.23583078438266,18.180160705120468,60.48713428756387,0.9947779232048104,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-120220.png
0,71,5,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,204.57619940347143,113.28209443030626,17.96266343728569,61.57817055248921,0.9948849009783292,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-120220.png
0,71,6,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,200.62443557869884,119.18897757315284,18.6179527865004,61.41429737814286,0.9972442618193464,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-120220.png
0,71,7,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,198.5955837924383,112.71152378960137,19.204213164769946,60.820866676147,0.9952595069113059,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-120220.png
0,71,8,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,197.20243550907733,118.20101418533652,18.991759171219698,60.36752494314312,0.9945158063356384,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-120220.png
0,71,9,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,191.69867416349297,168.4026747976501,19.995298728725828,59.735200749893146,0.9957421204724377,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-120220.png
0,72,0,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,211.41752430648506,53.61758724878387,17.057907169090242,62.02080353339131,0.9905577573657951,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-121231.png
0,72,1,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,196.53072566427915,84.88778887222499,11.620937797068386,63.49798345432309,0.9929646071579511,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-121231.png
0,72,2,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,211.93622856893202,55.49858382415456,23.611971501412807,60.957512044734045,0.9889468423980007,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-121231.png
0,72,3,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,210.23055759259395,109.18801750906603,16.90949775886176,61.81666671712796,0.993484611935068,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-121231.png
0,72,4,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,206.26139921739227,99.71893275699713,18.053354856793753,61.399392956386464,0.9946523844548194,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-121231.png
0,72,5,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,204.24373087283487,114.71329031948719,17.863056756037636,61.90421995533603,0.9948366481521186,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-121231.png
0,72,6,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,200.22367231110962,117.99243099886662,18.620958894452567,62.032479643642574,0.9971865804143638,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-121231.png
0,72,7,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,198.07605985792992,111.1724750089335,19.246047896931834,61.468121595134235,0.9955198360603386,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-121231.png
0,72,8,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,196.83544294170278,117.98894442096396,18.900299267495466,61.246296325183636,0.994840978733298,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-121231.png
0,72,9,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,191.31347160765407,167.026187676198,19.854352874660734,60.936363345680704,0.9955905518196372,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-121231.png
0,73,0,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,211.50224219573647,53.152094596936614,17.061176506307174,61.29832125146315,0.9906989635902681,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-122242.png
0,73,1,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,196.6134106920927,85.3994553784898,11.587335832720768,62.679843507196566,0.9929904155492555,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-122242.png
0,73,2,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,212.17739972394475,56.023833268045045,23.41099250259608,59.955053057308966,0.989340955275688,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-122242.png
0,73,3,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,210.3093023234083,108.33670154030595,16.878527220050927,61.27163970108214,0.9930524169880189,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-122242.png
0,73,4,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,206.1684087298534,98.85012297351237,18.195136351058014,60.4023849639429,0.994610001813545,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-122242.png
0,73,5,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,204.2768387209164,114.07731154734363,17.8603586862423,61.24087276975611,0.9949718576087705,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-122242.png
0,73,6,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,200.19509267120316,117.50508339963714,18.618372506573724,61.363782182884364,0.9972282460660105,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-122242.png
0,73,7,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,198.44843005744562,112.06743682998284,19.011763493509573,60.61488556072951,0.9951321094330783,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-122242.png
0,73,8,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,196.93477391467172,118.42880207212671,18.932819468182522,60.756188786431174,0.994658340722602,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-122242.png
0,73,9,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,191.37212727223746,166.9995464048241,19.783426776239285,60.103636565747564,0.995827137505471,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-122242.png
0,74,0,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,212.1262685675951,56.191493164138144,16.72165734027664,61.359948931531875,0.9902204409141587,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-123253.png
0,74,1,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,196.81221737935337,86.17671392001122,11.685305522237448,62.65902111277941,0.992996753106685,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-123253.png
0,74,2,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,212.39045725504204,55.063867871838504,23.295023686077823,60.55621487408125,0.9889445578766807,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-123253.png
0,74,3,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,210.57030866965783,110.6849785744133,16.943082773435147,60.85564618630508,0.9930530329942997,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-123253.png
0,74,4,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,206.57514544931254,103.28954163942294,18.091109174393413,60.253620616186474,0.9946189536296591,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-123253.png
0,74,5,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,204.37858878435864,113.25922643968092,17.846295677264177,61.03273118623625,0.9951416784154165,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-123253.png
0,74,6,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,200.71449377151401,118.70871190719174,18.524633837165673,61.612232107763994,0.9972694463535383,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-123253.png
0,74,7,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,198.7869429708321,114.10329633247181,19.087667070650387,60.66468681528922,0.9952510935507272,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-123253.png
0,74,8,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,197.24393222291334,115.49499281238693,19.191776378485486,60.43620689246231,0.9945404468459439,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-123253.png
0,74,9,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,191.84627086377708,168.65222801965658,19.839210272427255,60.08544136102416,0.9959651423920608,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-123253.png
0,75,0,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,211.1739846172257,53.600349869752826,17.348267792318936,65.75983760823154,0.9913231764973657,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-124303.png
0,75,1,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,196.66812026911387,85.64077274110412,11.596936262478536,67.64282621415899,0.9938905070862456,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-124303.png
0,75,2,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,212.17103832329303,55.54083316518566,23.491814994571666,65.17918449303068,0.9906172975769488,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-124303.png
0,75,3,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,210.17129792961336,108.29555982120436,17.031952445426935,65.82878401772722,0.9937520726582828,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-124303.png
0,75,4,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,206.0859841785018,98.41190394387624,18.287287305699056,65.15427072530288,0.9955068834711687,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-124303.png
0,75,5,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,204.23081662468996,114.37562796063092,17.957133538910558,66.29790725453408,0.9956517325172011,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-124303.png
0,75,6,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,200.2125835807592,117.90847954790064,18.704270501993513,66.519645379401,0.9975586808027148,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-124303.png
0,75,7,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,198.45570810834008,110.53336401310446,19.147205178751587,65.912609587372,0.9956472543875914,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-124303.png
0,75,8,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,196.80516002192738,117.14879316695072,19.14571718257122,65.4378100379078,0.9952037768771315,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-124303.png
0,75,9,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,191.29210536549016,164.21690622253738,20.090537513019143,64.81921877608647,0.9960890899178412,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-124303.png
0,76,0,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,211.5263503060986,50.33915725171544,17.613535249948214,61.37809414875355,0.9909923400887768,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-125314.png
0,76,1,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,196.8752600541786,85.05100012256335,11.751582857485408,62.33631206572091,0.9929144283810692,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-125314.png
0,76,2,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,211.25633081993234,55.007697903264344,23.937934696039356,60.06442597340267,0.9893079517107116,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-125314.png
0,76,3,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,210.11347533153838,104.51158926972822,16.960862959950727,60.80852804371706,0.9929435210144787,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-125314.png
0,76,4,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,206.28325250443785,96.52347161202894,18.188263436295625,60.05669417213807,0.9944839378884712,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-125314.png
0,76,5,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,204.2606789576283,114.83832056123119,17.703899774380215,61.133679252884875,0.9953039205266546,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-125314.png
0,76,6,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,199.91921002616888,114.85166847496505,18.696835884578977,61.132323504305155,0.9971815838455786,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-125314.png
0,76,7,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,198.06807982102615,109.27945522823218,19.146545764675135,60.29856560796745,0.9952676923580395,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-125314.png
0,76,8,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,196.84692498253565,118.90301407572207,18.812272607761454,60.26416562004276,0.9948528646542167,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-125314.png
0,76,9,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,191.14996197100453,165.06841890382998,19.76183937249912,59.585581499674966,0.995745797852942,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-125314.png
0,77,0,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,210.47450584151616,49.37558532582409,17.870917123605455,66.09905430378909,0.9920631817042282,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-130324.png
0,77,1,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,196.5743203042922,86.68716166387878,11.761962735026,67.86646165231545,0.9939082949830694,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-130324.png
0,77,2,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,211.50777974734405,55.577769891096864,23.788416107022673,65.04633899293688,0.990449003677886,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-130324.png
0,77,3,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,209.78300236733483,101.66744602544456,17.173735467803905,66.17966468787391,0.9935037596033385,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-130324.png
0,77,4,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,205.74535431668903,95.71048027311855,18.09682233853198,65.6166633377522,0.9955222894065026,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-130324.png
0,77,5,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,204.07244071723963,116.70480693301472,17.61063260452798,66.34443084462092,0.9954682866881589,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-130324.png
0,77,6,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,199.32908172575847,113.22665435629992,18.6801582373835,66.58303387721713,0.9972416625455556,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-130324.png
0,77,7,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,197.7927101248475,108.9821743696055,18.83775683028605,66.10236301087923,0.9959660129042816,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-130324.png
0,77,8,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,196.35455266646048,119.46673848582684,18.785880853645047,65.53613370361137,0.9955866984217722,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-130324.png
0,77,9,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,190.6847837885932,160.696494122312,19.76636985058773,65.2947571386207,0.9959662830528211,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-130324.png
0,78,0,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,208.56815128888638,47.75131134406354,18.654446259210008,72.1243778849936,0.9935742952892606,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-131335.png
0,78,1,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,196.185825471083,89.2517979708082,11.726519635169298,74.11754527898547,0.995151551460655,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-131335.png
0,78,2,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,209.334593994198,52.96658859326302,25.14590748316444,71.5197859147609,0.9920665068784238,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-131335.png
0,78,3,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,208.9189132013918,93.99776635613854,17.389803268685537,72.62046571161534,0.9945229545399308,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-131335.png
0,78,4,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,204.9809332055723,96.57203204493668,17.910237780896136,71.68652147554786,0.9962590302803555,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-131335.png
